creatures\NVSecuritron\IdleAnims\SpecialIdle_HitHead.kf;;;;;creatures\NVSecuritron\IdleAnims\SpecialIdle_HitHead.kf;
creatures\NVSecuritron\IdleAnims\SpecialIdle_HitLegLeft.kf;;;;;creatures\NVSecuritron\IdleAnims\SpecialIdle_HitLegLeft.kf;
creatures\NVSecuritron\IdleAnims\SpecialIdle_LookAroundLeft.kf;;;;;creatures\NVSecuritron\IdleAnims\SpecialIdle_LookAroundLeft.kf;
creatures\NVSecuritron\IdleAnims\SpecialIdle_LookAroundRight.kf;;;;;creatures\NVSecuritron\IdleAnims\SpecialIdle_LookAroundRight.kf;
creatures\NVSecuritron\IdleAnims\SpecialIdle_NVopening_Securitron.kf;;;;;creatures\NVSecuritron\IdleAnims\SpecialIdle_NVopening_Securitron.kf;
creatures\NVSecuritron\IdleAnims\SpecialIdle_NVopening_SecuritronIdle.kf;;;;;creatures\NVSecuritron\IdleAnims\SpecialIdle_NVopening_SecuritronIdle.kf;
creatures\NVSecuritron\IdleAnims\SpecialIdle_ScreenTransition1.kf;;;;;creatures\NVSecuritron\IdleAnims\SpecialIdle_ScreenTransition1.kf;
creatures\NVSecuritron\IdleAnims\SpecialIdle_ScreenTransition2.kf;;;;;creatures\NVSecuritron\IdleAnims\SpecialIdle_ScreenTransition2.kf;
creatures\NVSecuritron\IdleAnims\SpecialIdle_Talk01.kf;;;;;creatures\NVSecuritron\IdleAnims\SpecialIdle_Talk01.kf;
creatures\NVSecuritron\IdleAnims\SpecialIdle_Talk02.kf;;;;;creatures\NVSecuritron\IdleAnims\SpecialIdle_Talk02.kf;
creatures\NVSecuritron\IdleAnims\SpecialIdle_Talk03.kf;;;;;creatures\NVSecuritron\IdleAnims\SpecialIdle_Talk03.kf;
creatures\NVSecuritron\Skeleton.nif;;;;;creatures\NVSecuritron\Skeleton.nif;
creatures\NVSporeCarrier\IdleAnims;;;;;creatures\NVSporeCarrier\IdleAnims;
creatures\NVSporeCarrier\IdleAnims\DynamicIdle_unconsciousfacedown.kf;;;;;creatures\NVSporeCarrier\IdleAnims\DynamicIdle_unconsciousfacedown.kf;
creatures\NVSporeCarrier\IdleAnims\DynamicIdle_unconsciousfaceup.kf;;;;;creatures\NVSporeCarrier\IdleAnims\DynamicIdle_unconsciousfaceup.kf;
creatures\NVSporeCarrier\IdleAnims\specialidle_getupfacedown.kf;;;;;creatures\NVSporeCarrier\IdleAnims\specialidle_getupfacedown.kf;
creatures\NVSporeCarrier\IdleAnims\specialidle_getupfaceup.kf;;;;;creatures\NVSporeCarrier\IdleAnims\specialidle_getupfaceup.kf;
creatures\NVSporeCarrier\IdleAnims\specialidle_hithead.kf;;;;;creatures\NVSporeCarrier\IdleAnims\specialidle_hithead.kf;
creatures\NVSporeCarrier\IdleAnims\specialidle_hitlegleft.kf;;;;;creatures\NVSporeCarrier\IdleAnims\specialidle_hitlegleft.kf;
creatures\NVSporeCarrier\IdleAnims\specialidle_hitlegright.kf;;;;;creatures\NVSporeCarrier\IdleAnims\specialidle_hitlegright.kf;
creatures\NVSporeCarrier\IdleAnims\specialidle_hittorso.kf;;;;;creatures\NVSporeCarrier\IdleAnims\specialidle_hittorso.kf;
creatures\NVSporeCarrier\skeleton.nif;;;;;creatures\NVSporeCarrier\skeleton.nif;
creatures\NVSporePlant\skeleton.nif;;;;;creatures\NVSporePlant\skeleton.nif;
creatures\NVTumbleweed\skeleton.nif;;;;;creatures\NVTumbleweed\skeleton.nif;
creatures\NVVoid\skeleton.nif;;;;;creatures\NVVoid\skeleton.nif;
Creatures\Protectron\IdleAnims;;;;;Creatures\Protectron\IdleAnims;
Creatures\Protectron\IdleAnims\MTSpecialIdle_Activate.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_Activate.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_AllClear.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_AllClear.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_Deactivate.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_Deactivate.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_Dialogue.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_Dialogue.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_Greetings.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_Greetings.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_Halt.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_Halt.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_HitArmLeft.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_HitArmLeft.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_HitArmRight.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_HitArmRight.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_HitHead.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_HitHead.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_HitLegLeft.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_HitLegLeft.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_HitLegRight.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_HitLegRight.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_HitTorso.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_HitTorso.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_KnockDownFaceDown.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_KnockDownFaceDown.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_KnockDownFaceUp.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_KnockDownFaceUp.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_LookLeft.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_LookLeft.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_LookRight.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_LookRight.kf;
Creatures\Protectron\IdleAnims\MTSpecialIdle_Search.kf;;;;;Creatures\Protectron\IdleAnims\MTSpecialIdle_Search.kf;
Creatures\Protectron\IdleAnims\SpecialIdle_HitBrain.kf;;;;;Creatures\Protectron\IdleAnims\SpecialIdle_HitBrain.kf;
Creatures\Protectron\IdleAnims\SpecialIdle_Salutes.kf;;;;;Creatures\Protectron\IdleAnims\SpecialIdle_Salutes.kf;
Creatures\Protectron\skeleton.nif;;;;;Creatures\Protectron\skeleton.nif;
Creatures\QueenAnt\IdleAnims;;;;;Creatures\QueenAnt\IdleAnims;
Creatures\QueenAnt\IdleAnims\SpecialIdle_ Antenna.kf;;;;;Creatures\QueenAnt\IdleAnims\SpecialIdle_ Antenna.kf;
Creatures\QueenAnt\IdleAnims\SpecialIdle_GetUp.kf;;;;;Creatures\QueenAnt\IdleAnims\SpecialIdle_GetUp.kf;
Creatures\QueenAnt\IdleAnims\SpecialIdle_Head1.kf;;;;;Creatures\QueenAnt\IdleAnims\SpecialIdle_Head1.kf;
Creatures\QueenAnt\IdleAnims\SpecialIdle_Head2.kf;;;;;Creatures\QueenAnt\IdleAnims\SpecialIdle_Head2.kf;
Creatures\QueenAnt\IdleAnims\SpecialIdle_Help.kf;;;;;Creatures\QueenAnt\IdleAnims\SpecialIdle_Help.kf;
Creatures\QueenAnt\IdleAnims\SpecialIdle_Mandible0.kf;;;;;Creatures\QueenAnt\IdleAnims\SpecialIdle_Mandible0.kf;
Creatures\QueenAnt\IdleAnims\SpecialIdle_Mandible2.kf;;;;;Creatures\QueenAnt\IdleAnims\SpecialIdle_Mandible2.kf;
Creatures\QueenAnt\skeleton.nif;;;;;Creatures\QueenAnt\skeleton.nif;
Creatures\Radroach\IdleAnims;;;;;Creatures\Radroach\IdleAnims;
Creatures\Radroach\IdleAnims\SpecialIdle_Wings.kf;;;;;Creatures\Radroach\IdleAnims\SpecialIdle_Wings.kf;
Creatures\Radroach\skeleton.nif;;;;;Creatures\Radroach\skeleton.nif;
Creatures\Radscorpion\IdleAnims;;;;;Creatures\Radscorpion\IdleAnims;
Creatures\Radscorpion\IdleAnims\MTSpecialIdle_KnockDownFaceLeft.kf;;;;;Creatures\Radscorpion\IdleAnims\MTSpecialIdle_KnockDownFaceLeft.kf;
Creatures\Radscorpion\IdleAnims\MTSpecialIdle_KnockDownFaceRight.kf;;;;;Creatures\Radscorpion\IdleAnims\MTSpecialIdle_KnockDownFaceRight.kf;
Creatures\Radscorpion\IdleAnims\SpecialIdle_HIntimidateStinger.kf;;;;;Creatures\Radscorpion\IdleAnims\SpecialIdle_HIntimidateStinger.kf;
Creatures\Radscorpion\IdleAnims\SpecialIdle_HitLeftArm.kf;;;;;Creatures\Radscorpion\IdleAnims\SpecialIdle_HitLeftArm.kf;
Creatures\Radscorpion\IdleAnims\SpecialIdle_HitLegLeft.kf;;;;;Creatures\Radscorpion\IdleAnims\SpecialIdle_HitLegLeft.kf;
Creatures\Radscorpion\IdleAnims\SpecialIdle_HitLegRight.kf;;;;;Creatures\Radscorpion\IdleAnims\SpecialIdle_HitLegRight.kf;
Creatures\Radscorpion\IdleAnims\SpecialIdle_HitRightArm.kf;;;;;Creatures\Radscorpion\IdleAnims\SpecialIdle_HitRightArm.kf;
Creatures\Radscorpion\IdleAnims\SpecialIdle_HitTail.kf;;;;;Creatures\Radscorpion\IdleAnims\SpecialIdle_HitTail.kf;
Creatures\Radscorpion\IdleAnims\SpecialIdle_IntimidateDance.kf;;;;;Creatures\Radscorpion\IdleAnims\SpecialIdle_IntimidateDance.kf;
Creatures\Radscorpion\IdleAnims\SpecialIdle_Sleep.kf;;;;;Creatures\Radscorpion\IdleAnims\SpecialIdle_Sleep.kf;
Creatures\Radscorpion\Skeleton.nif;;;;;Creatures\Radscorpion\Skeleton.nif;
Creatures\Roach\IdleAnims;;;;;Creatures\Roach\IdleAnims;
Creatures\Roach\IdleAnims\SpecialIdle_Wings.kf;;;;;Creatures\Roach\IdleAnims\SpecialIdle_Wings.kf;
Creatures\Robobrain\IdleAnims;;;;;Creatures\Robobrain\IdleAnims;
Creatures\Robobrain\IdleAnims\MTSpecialIdle_Activate.kf;;;;;Creatures\Robobrain\IdleAnims\MTSpecialIdle_Activate.kf;
Creatures\Robobrain\IdleAnims\MTSpecialIdle_deactivate.kf;;;;;Creatures\Robobrain\IdleAnims\MTSpecialIdle_deactivate.kf;
Creatures\Robobrain\IdleAnims\MTSpecialIdle_DeactivateIdle.kf;;;;;Creatures\Robobrain\IdleAnims\MTSpecialIdle_DeactivateIdle.kf;
Creatures\Robobrain\IdleAnims\SpecialIdle_Dialogue01.kf;;;;;Creatures\Robobrain\IdleAnims\SpecialIdle_Dialogue01.kf;
Creatures\Robobrain\IdleAnims\SpecialIdle_H2HIntimidate01.kf;;;;;Creatures\Robobrain\IdleAnims\SpecialIdle_H2HIntimidate01.kf;
Creatures\Robobrain\IdleAnims\SpecialIdle_H2HIntimidate02.kf;;;;;Creatures\Robobrain\IdleAnims\SpecialIdle_H2HIntimidate02.kf;
Creatures\Robobrain\IdleAnims\SpecialIdle_HitBrain.kf;;;;;Creatures\Robobrain\IdleAnims\SpecialIdle_HitBrain.kf;
Creatures\Robobrain\IdleAnims\SpecialIdle_HitLeftArm.kf;;;;;Creatures\Robobrain\IdleAnims\SpecialIdle_HitLeftArm.kf;
Creatures\Robobrain\IdleAnims\SpecialIdle_HitRightArm.kf;;;;;Creatures\Robobrain\IdleAnims\SpecialIdle_HitRightArm.kf;
Creatures\Robobrain\IdleAnims\SpecialIdle_KnockDownGetUp.kf;;;;;Creatures\Robobrain\IdleAnims\SpecialIdle_KnockDownGetUp.kf;
Creatures\Robobrain\IdleAnims\SpecialIdle_Search.kf;;;;;Creatures\Robobrain\IdleAnims\SpecialIdle_Search.kf;
Creatures\Robobrain\skeleton.nif;;;;;Creatures\Robobrain\skeleton.nif;
creatures\Securitron\Securitron_STATIC.nif;;;;;creatures\Securitron\Securitron_STATIC.nif;
Creatures\SentryBot\IdleAnims;;;;;Creatures\SentryBot\IdleAnims;
Creatures\SentryBot\IdleAnims\SpecialIdle_ArmDiag1.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_ArmDiag1.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_ArmDiag2.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_ArmDiag2.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_ArmDiag3.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_ArmDiag3.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_GetUpLeft.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_GetUpLeft.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_GetUpRight.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_GetUpRight.kf;
Creatures\SentryBot\IdleAnims\Specialidle_HitArmLeft.kf;;;;;Creatures\SentryBot\IdleAnims\Specialidle_HitArmLeft.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_HitArmRight.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_HitArmRight.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_HitHead.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_HitHead.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_HitLegLeft.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_HitLegLeft.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_HitLegRight.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_HitLegRight.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_HitTorso.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_HitTorso.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_PowerDown.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_PowerDown.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_PowerUp.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_PowerUp.kf;
Creatures\SentryBot\IdleAnims\SpecialIdle_Warning.kf;;;;;Creatures\SentryBot\IdleAnims\SpecialIdle_Warning.kf;
Creatures\SentryBot\Skeleton.nif;;;;;Creatures\SentryBot\Skeleton.nif;
Creatures\SentryTurret\IdleAnims;;;;;Creatures\SentryTurret\IdleAnims;
Creatures\SentryTurret\IdleAnims\SpecialIdle_Activated.kf;;;;;Creatures\SentryTurret\IdleAnims\SpecialIdle_Activated.kf;
Creatures\SentryTurret\IdleAnims\SpecialIdle_Disconnected.kf;;;;;Creatures\SentryTurret\IdleAnims\SpecialIdle_Disconnected.kf;
Creatures\SentryTurret\skeleton.nif;;;;;Creatures\SentryTurret\skeleton.nif;
Creatures\SMBehemoth\IdleAnims;;;;;Creatures\SMBehemoth\IdleAnims;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_Bash.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_Bash.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_GetUpFaceDown.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_GetUpFaceDown.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_GetUpFaceUp.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_GetUpFaceUp.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitArmLeft.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitArmLeft.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitArmRight.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitArmRight.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitHead.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitHead.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitLegLeft.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitLegLeft.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitLegRight.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitLegRight.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitTorso.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_HitTorso.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_LookLeft.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_LookLeft.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_LookRight.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_LookRight.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_MTStretch.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_MTStretch.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_Ponder.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_Ponder.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_ScanLeft.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_ScanLeft.kf;
Creatures\SMBehemoth\IdleAnims\SpecialIdle_ScanRight.kf;;;;;Creatures\SMBehemoth\IdleAnims\SpecialIdle_ScanRight.kf;
Creatures\SMBehemoth\Skeleton.nif;;;;;Creatures\SMBehemoth\Skeleton.nif;
Creatures\SMSpineBreaker\IdleAnims;;;;;Creatures\SMSpineBreaker\IdleAnims;
Creatures\SMSpineBreaker\IdleAnims\GroundGrab_0.83.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\GroundGrab_0.83.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HAIntimidate.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HAIntimidate.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HAIntimidate2.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HAIntimidate2.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HAIntimidate3.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HAIntimidate3.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HRIntimidate.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HRIntimidate.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HRIntimidate2.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HRIntimidate2.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HRIntimidate3.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_2HRIntimidate3.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_GetUpFaceDown.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_GetUpFaceDown.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_GetUpFaceUp.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_GetUpFaceUp.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitArmLeft.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitArmLeft.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitArmLeft2.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitArmLeft2.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitArmRight.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitArmRight.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitArmRight2.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitArmRight2.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitHead.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitHead.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitLegLeft.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitLegLeft.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitLegLeft2.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitLegLeft2.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitLegRight.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitLegRight.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitLegRight2.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitLegRight2.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitTorso.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_HitTorso.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTHeadRub.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTHeadRub.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTLookDown.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTLookDown.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTLookFar.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTLookFar.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTLookLeft.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTLookLeft.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTLookRight.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTLookRight.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTLookUp.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTLookUp.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTPonder.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTPonder.kf;
Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTScan.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\SpecialIdle_MTScan.kf;
Creatures\SMSpineBreaker\IdleAnims\TableGrab_0.5.kf;;;;;Creatures\SMSpineBreaker\IdleAnims\TableGrab_0.5.kf;
Creatures\SMSpineBreaker\Skeleton.nif;;;;;Creatures\SMSpineBreaker\Skeleton.nif;
Creatures\YaoGuai\IdleAnims;;;;;Creatures\YaoGuai\IdleAnims;
Creatures\YaoGuai\IdleAnims\MTSpecialIde_Cleaningself.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIde_Cleaningself.kf;
Creatures\YaoGuai\IdleAnims\MTSpecialIdle_GetUpLeft.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIdle_GetUpLeft.kf;
Creatures\YaoGuai\IdleAnims\MTSpecialIdle_GetUpRight.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIdle_GetUpRight.kf;
Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitHead.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitHead.kf;
Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitLeftArm.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitLeftArm.kf;
Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitLeftLeg.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitLeftLeg.kf;
Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitRightArm.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitRightArm.kf;
Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitRightLeg.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitRightLeg.kf;
Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitTorso.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIdle_HitTorso.kf;
Creatures\YaoGuai\IdleAnims\MTSpecialIdle_SitUp.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIdle_SitUp.kf;
Creatures\YaoGuai\IdleAnims\MTSpecialIdle_Sleep.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIdle_Sleep.kf;
Creatures\YaoGuai\IdleAnims\MTSpecialIdle_Sniff.kf;;;;;Creatures\YaoGuai\IdleAnims\MTSpecialIdle_Sniff.kf;
Creatures\ZaxEye\IdleAnims;;;;;Creatures\ZaxEye\IdleAnims;
Creatures\ZaxEye\Skeleton.nif;;;;;Creatures\ZaxEye\Skeleton.nif;
decals\ImpactDecalWood.nif;;;;;decals\ImpactDecalWood.nif;
decals\ImpactScorch01.NIF;;;;;decals\ImpactScorch01.NIF;
decals\ImpactScorch02.NIF;;;;;decals\ImpactScorch02.NIF;
decals\ImpactScorch03.NIF;;;;;decals\ImpactScorch03.NIF;
decals\ImpactScorch04.NIF;;;;;decals\ImpactScorch04.NIF;
decals\NV_Brick-Seam01.NIF;;;;;decals\NV_Brick-Seam01.NIF;
decals\NV_Brick-Seam02.NIF;;;;;decals\NV_Brick-Seam02.NIF;
decals\NV_Brick-Seam03.NIF;;;;;decals\NV_Brick-Seam03.NIF;
decals\NV_Marble-Crack01.NIF;;;;;decals\NV_Marble-Crack01.NIF;
decals\NV_Marble-Crack02.NIF;;;;;decals\NV_Marble-Crack02.NIF;
decals\NV_Marble-Crack03.NIF;;;;;decals\NV_Marble-Crack03.NIF;
decals\NV_Marble-Crack04.NIF;;;;;decals\NV_Marble-Crack04.NIF;
decals\NV_Plaster-Patch01.NIF;;;;;decals\NV_Plaster-Patch01.NIF;
decals\NV_Plaster-Patch02.NIF;;;;;decals\NV_Plaster-Patch02.NIF;
decals\NV_Wallpaper-Peeling01.NIF;;;;;decals\NV_Wallpaper-Peeling01.NIF;
decals\NV_Wallpaper-Peeling02.NIF;;;;;decals\NV_Wallpaper-Peeling02.NIF;
decals\NV_Wallpaper-Peeling03.NIF;;;;;decals\NV_Wallpaper-Peeling03.NIF;
decals\NV_Wallpaper-Peeling04.NIF;;;;;decals\NV_Wallpaper-Peeling04.NIF;
decals\NV_Water-Stain.NIF;;;;;decals\NV_Water-Stain.NIF;
DLC03\Architecture\AndrewsBase\DLC03 StripeW01.NIF;;;;;DLC03\Architecture\AndrewsBase\DLC03 StripeW01.NIF;
DLC03\Architecture\AndrewsBase\DLC03 StripeW02.NIF;;;;;DLC03\Architecture\AndrewsBase\DLC03 StripeW02.NIF;
DLC03\Architecture\AndrewsBase\DLC03 StripeW05.NIF;;;;;DLC03\Architecture\AndrewsBase\DLC03 StripeW05.NIF;
DLC03\Architecture\AndrewsBase\DLC03 StripeW06.NIF;;;;;DLC03\Architecture\AndrewsBase\DLC03 StripeW06.NIF;
DLC03\Architecture\AndrewsBase\DLC03AirBaseAntenna02.NIF;;;;;DLC03\Architecture\AndrewsBase\DLC03AirBaseAntenna02.NIF;
DLC03\Architecture\AndrewsBase\DLC03Hangar01.NIF;;;;;DLC03\Architecture\AndrewsBase\DLC03Hangar01.NIF;
DLC03\Architecture\AndrewsBase\DLC03HangarColumn01.NIF;;;;;DLC03\Architecture\AndrewsBase\DLC03HangarColumn01.NIF;
DLC03\Architecture\AndrewsBase\DLC03HangarDoorClosed01.NIF;;;;;DLC03\Architecture\AndrewsBase\DLC03HangarDoorClosed01.NIF;
DLC03\Architecture\AndrewsBase\DLC03HangarRoof02.NIF;;;;;DLC03\Architecture\AndrewsBase\DLC03HangarRoof02.NIF;
DLC03\Architecture\AndrewsBase\DLC03HangarWallCover01.NIF;;;;;DLC03\Architecture\AndrewsBase\DLC03HangarWallCover01.NIF;
