Armor\RobcoJumpsuit\OutfitF.NIF;RedRacerJumpsuitF;pipboyon;Armor\RedRacer\OutfitF.dds;Armor\RedRacer\OutfitF_n.dds;;;;;
Armor\EnclavePowerArmor\GO.NIF;TeslaPowerArmorGO;EnclavePowerArmorGO:0;Armor\TeslaPowerArmor\TeslaArmor.dds;Armor\TeslaPowerArmor\TeslaArmor_n.dds;;;;;
Armor\EnclavePowerArmor\helmet.NIF;TeslaPowerArmorHelmet;enclaveHelmet:0;Armor\TeslaPowerArmor\TeslaHelmet.dds;Armor\TeslaPowerArmor\TeslaHelmet_n.dds;;Armor\EnclavePowerArmor\enclaveHelmet01_g.dds;;;
Armor\EnclavePowerArmor\helmetGO.NIF;TeslaPowerArmorHelmet;enclavepowerarmorhelmetGO:0;Armor\TeslaPowerArmor\TeslaHelmet.dds;Armor\TeslaPowerArmor\TeslaHelmet_n.dds;;Armor\EnclavePowerArmor\enclaveHelmet01_g.dds;;;
Armor\HeadGear\HelmetRaider02\HelmetRaider02.NIF;RaiderHelmet02;HelmetRaider02:0;Armor\RaiderArmor02\helmet.dds;Armor\RaiderArmor02\helmet_n.dds;;;;;
Armor\CombatArmor\M\OutfitM.NIF;RileysRangersUniformM;Arms1;Armor\RileysRanger\OutfitM.dds;Armor\CombatArmor\OutfitM_n.dds;;;;;
Armor\CombatArmor\M\OutfitM.NIF;RileysRangersUniformM;UpperBody;Armor\RileysRanger\OutfitM.dds;Armor\CombatArmor\OutfitM_n.dds;;;;;
Armor\CombatArmor\M\OutfitM.NIF;RileysRangersUniformM;UpperBody;Armor\RileysRanger\OutfitM.dds;Armor\CombatArmor\OutfitM_n.dds;;;;;
Armor\CombatArmor\M\GO.NIF;RileysRangersUniformM;CombatArmorGO;Armor\RileysRanger\OutfitM.dds;Armor\CombatArmor\OutfitM_n.dds;;;;;
Armor\CombatArmor\F\OutfitF.nif;RileysRangersUniformF;Arms02;Armor\RileysRanger\OutfitF.dds;Armor\CombatArmor\OutfitF_n.dds;;;;;
Armor\CombatArmor\F\OutfitF.nif;RileysRangersUniformF;UpperBody;Armor\RileysRanger\OutfitF.dds;Armor\CombatArmor\OutfitF_n.dds;;;;;
Armor\CombatArmor\F\OutfitF.nif;RileysRangersUniformF;UpperBody;Armor\RileysRanger\OutfitF.dds;Armor\CombatArmor\OutfitF_n.dds;;;;;
Armor\VaultSuitUtility\M\VaultSuitUtilityDad.NIF;VaultSuit108Utilitydad;Arms;Armor\VaultSuitUtility\Outfit108UtilityDad.dds;Armor\VaultSuitUtility\Outfit108UtilityDad_n.dds;;;;;
Armor\VaultSuitUtility\M\VaultSuitUtilityDad.NIF;VaultSuit108Utilitydad;Arms;Armor\VaultSuitUtility\Outfit108UtilityDad.dds;Armor\VaultSuitUtility\Outfit108UtilityDad_n.dds;;;;;
Armor\VaultSuitUtility\M\VaultSuitUtilityDad.NIF;VaultSuit108Utilitydad;UpperBody;Armor\VaultSuitUtility\Outfit108UtilityDad.dds;Armor\VaultSuitUtility\Outfit108UtilityDad_n.dds;;;;;
Armor\VaultSuit\M\GO.NIF;VaultSuit108M;MaleOutfit01;Armor\VaultSuit\Outfit108M.dds;Armor\VaultSuit\Outfit108M_n.dds;;;;;
Armor\VaultSuitUtility\F\VaultSuitUtilityDadF.NIF;VaultSuit108UtilitydadF;Arms;Armor\VaultSuitUtility\Outfit108UtilityDadF.dds;Armor\VaultSuitUtility\Outfit108UtilityDadF_n.dds;;;;;
Armor\VaultSuitUtility\F\VaultSuitUtilityDadF.NIF;VaultSuit108UtilitydadF;Upperbody2;Armor\VaultSuitUtility\Outfit108UtilityDadF.dds;Armor\VaultSuitUtility\Outfit108UtilityDadF_n.dds;;;;;
Armor\VaultSuitUtility\F\VaultSuitUtilityDadF.NIF;VaultSuit108UtilitydadF;Upperbody;Armor\VaultSuitUtility\Outfit108UtilityDadF.dds;Armor\VaultSuitUtility\Outfit108UtilityDadF_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit106M;Arms;Armor\VaultSuit\Outfit106M.dds;Armor\VaultSuit\Outfit106M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit106M;PipBoyOff;Armor\VaultSuit\Outfit106M.dds;Armor\VaultSuit\Outfit106M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit106M;PipBoyOn;Armor\VaultSuit\Outfit106M.dds;Armor\VaultSuit\Outfit106M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit106M;PipBoyOn;Armor\VaultSuit\Outfit106M.dds;Armor\VaultSuit\Outfit106M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit106M;PipBoyOn;Armor\VaultSuit\Outfit106M.dds;Armor\VaultSuit\Outfit106M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit106M;UpperBody;Armor\VaultSuit\Outfit106M.dds;Armor\VaultSuit\Outfit106M_n.dds;;;;;
Armor\VaultSuit\M\GO.NIF;VaultSuit106M;MaleOutfit01;Armor\VaultSuit\Outfit106M.dds;Armor\VaultSuit\Outfit106M_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit106F;Arms;Armor\VaultSuit\Outfit106F.dds;Armor\VaultSuit\Outfit106F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit106F;PipBoyOff;Armor\VaultSuit\Outfit106F.dds;Armor\VaultSuit\Outfit106F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit106F;PipBoyOn;Armor\VaultSuit\Outfit106F.dds;Armor\VaultSuit\Outfit106F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit106F;PipboyOn;Armor\VaultSuit\Outfit106F.dds;Armor\VaultSuit\Outfit106F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit106F;PipboyOn;Armor\VaultSuit\Outfit106F.dds;Armor\VaultSuit\Outfit106F_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit92M;Arms;Armor\VaultSuit\Outfit92M.dds;Armor\VaultSuit\Outfit92M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit92M;PipBoyOff;Armor\VaultSuit\Outfit92M.dds;Armor\VaultSuit\Outfit92M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit92M;PipBoyOn;Armor\VaultSuit\Outfit92M.dds;Armor\VaultSuit\Outfit92M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit92M;PipBoyOn;Armor\VaultSuit\Outfit92M.dds;Armor\VaultSuit\Outfit92M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit92M;PipBoyOn;Armor\VaultSuit\Outfit92M.dds;Armor\VaultSuit\Outfit92M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit92M;UpperBody;Armor\VaultSuit\Outfit92M.dds;Armor\VaultSuit\Outfit92M_n.dds;;;;;
Armor\VaultSuit\M\GO.NIF;VaultSuit92M;MaleOutfit01;Armor\VaultSuit\Outfit92M.dds;Armor\VaultSuit\Outfit92M_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit92F;Arms;Armor\VaultSuit\Outfit92F.dds;Armor\VaultSuit\Outfit92F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit92F;PipBoyOff;Armor\VaultSuit\Outfit92F.dds;Armor\VaultSuit\Outfit92F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit92F;PipBoyOn;Armor\VaultSuit\Outfit92F.dds;Armor\VaultSuit\Outfit92F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit92F;PipboyOn;Armor\VaultSuit\Outfit92F.dds;Armor\VaultSuit\Outfit92F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit92F;PipboyOn;Armor\VaultSuit\Outfit92F.dds;Armor\VaultSuit\Outfit92F_n.dds;;;;;
Armor\1950StyleCasual01\M\Outfit.NIF;1950sCasualVariantMale;Arms;Armor\1950StyleCasual01\Outfit02M.dds;Armor\1950StyleCasual01\Outfit01M_n.dds;;;;;
Armor\1950StyleCasual01\M\Outfit.NIF;1950sCasualVariantMale;pipboyoff;Armor\1950StyleCasual01\Outfit02M.dds;Armor\1950StyleCasual01\Outfit01M_n.dds;;;;;
Armor\1950StyleCasual01\M\Outfit.NIF;1950sCasualVariantMale;pipboyoff;Armor\1950StyleCasual01\Outfit02M.dds;Armor\1950StyleCasual01\Outfit01M_n.dds;;;;;
Armor\1950StyleCasual01\M\Outfit.NIF;1950sCasualVariantMale;pipboyon;Armor\1950StyleCasual01\Outfit02M.dds;Armor\1950StyleCasual01\Outfit01M_n.dds;;;;;
Armor\1950StyleCasual01\M\GO.NIF;1950sCasualVariantMale;Suburban;Armor\1950StyleCasual01\Outfit02M.dds;Armor\1950StyleCasual01\Outfit01M_n.dds;;;;;
Armor\1950StyleCasual01\F\Outfit.NIF;1950sCasualVariantFemale;arms;Armor\1950StyleCasual01\Outfit02F.dds;Armor\1950StyleCasual01\Outfit01F_n.dds;;;;;
Armor\1950StyleCasual01\F\Outfit.NIF;1950sCasualVariantFemale;pipboyoff;Armor\1950StyleCasual01\Outfit02F.dds;Armor\1950StyleCasual01\Outfit01F_n.dds;;;;;
Armor\1950StyleCasual01\F\Outfit.NIF;1950sCasualVariantFemale;pipboyoff;Armor\1950StyleCasual01\Outfit02F.dds;Armor\1950StyleCasual01\Outfit01F_n.dds;;;;;
Armor\1950StyleCasual01\F\Outfit.NIF;1950sCasualVariantFemale;pipboyon;Armor\1950StyleCasual01\Outfit02F.dds;Armor\1950StyleCasual01\Outfit01F_n.dds;;;;;
Armor\1950StyleCasual02\OutfitM.NIF;1950sCasual2VariantM;Arms1;Armor\1950StyleCasual02\OutfitM02.dds;Armor\1950StyleCasual02\OutfitM_n.dds;;;;;
Armor\1950StyleCasual02\OutfitM.NIF;1950sCasual2VariantM;UpperBody;Armor\1950StyleCasual02\OutfitM02.dds;Armor\1950StyleCasual02\OutfitM_n.dds;;;;;
Armor\1950StyleCasual02\GO.NIF;1950sCasual2VariantM;GO;Armor\1950StyleCasual02\OutfitM02.dds;Armor\1950StyleCasual02\OutfitM_n.dds;;;;;
Armor\1950StyleCasual02\OutfitF.nif;1950sCasual2VariantF;UpperBody;Armor\1950StyleCasual02\OutfitF02.dds;Armor\1950StyleCasual02\OutfitF_n.dds;;;;;
Armor\1950StyleCasual01\M\Outfit.NIF;1950sCasualVariantMaleOld;Arms:0;Armor\1950StyleCasual01\Outfit02MOld.dds;Armor\1950StyleCasual01\Outfit01MOld_n.dds;;;;;
Armor\1950StyleCasual01\M\Outfit.NIF;1950sCasualVariantMaleOld;pipboyoff:0;Armor\1950StyleCasual01\Outfit02MOld.dds;Armor\1950StyleCasual01\Outfit01MOld_n.dds;;;;;
Armor\1950StyleCasual01\M\Outfit.NIF;1950sCasualVariantMaleOld;pipboyon:0;Armor\1950StyleCasual01\Outfit02MOld.dds;Armor\1950StyleCasual01\Outfit01MOld_n.dds;;;;;
Armor\1950StyleCasual01\M\Outfit.NIF;1950sCasualVariantMaleOld;UpperBody:0;Armor\1950StyleCasual01\Outfit02MOld.dds;Armor\1950StyleCasual01\Outfit01MOld_n.dds;;;;;
Armor\1950StyleCasual01\M\GO.NIF;1950sCasualVariantMaleOld;Suburban;Armor\1950StyleCasual01\Outfit02MOld.dds;Armor\1950StyleCasual01\Outfit01MOld_n.dds;;;;;
Armor\1950StyleCasual01\F\Outfit.NIF;1950sCasualVariantFemaleOld;arms;Armor\1950StyleCasual01\Outfit02FOld.dds;Armor\1950StyleCasual01\Outfit01FOld_n.dds;;;;;
Armor\1950StyleCasual01\F\Outfit.NIF;1950sCasualVariantFemaleOld;pipboyoff;Armor\1950StyleCasual01\Outfit02FOld.dds;Armor\1950StyleCasual01\Outfit01FOld_n.dds;;;;;
Armor\1950StyleCasual01\F\Outfit.NIF;1950sCasualVariantFemaleOld;pipboyoff;Armor\1950StyleCasual01\Outfit02FOld.dds;Armor\1950StyleCasual01\Outfit01FOld_n.dds;;;;;
Armor\1950StyleCasual01\F\Outfit.NIF;1950sCasualVariantFemaleOld;pipboyon;Armor\1950StyleCasual01\Outfit02FOld.dds;Armor\1950StyleCasual01\Outfit01FOld_n.dds;;;;;
Armor\1950StyleCasual02\OutfitM.NIF;1950sCasual2VariantMOld;Arms1;Armor\1950StyleCasual02\OutfitM02Old.dds;Armor\1950StyleCasual02\OutfitMOld_n.dds;;;;;
Armor\1950StyleCasual02\OutfitM.NIF;1950sCasual2VariantMOld;UpperBody;Armor\1950StyleCasual02\OutfitM02Old.dds;Armor\1950StyleCasual02\OutfitMOld_n.dds;;;;;
Armor\1950StyleCasual02\GO.NIF;1950sCasual2VariantMOld;GO;Armor\1950StyleCasual02\OutfitM02Old.dds;Armor\1950StyleCasual02\OutfitMOld_n.dds;;;;;
Armor\1950StyleCasual02\OutfitF.nif;1950sCasual2VariantFOld;UpperBody;Armor\1950StyleCasual02\OutfitF02Old.dds;Armor\1950StyleCasual02\OutfitFOld_n.dds;;;;;
Armor\HeadGear\BandanaRed\BandanaRed.NIF;BandanaPlain01;BandanaRed:0;Armor\HeadGear\BandanaPlain01.dds;;;;;;
Armor\HeadGear\BandanaRed\BandanaRedGO.NIF;BandanaPlain01;BandanaRedGO;Armor\HeadGear\BandanaPlain01.dds;;;;;;
Armor\HeadGear\BandanaRed\BandanaRed.NIF;BandanaPlain01;BandanaRed:0;Armor\HeadGear\BandanaPlain01.dds;;;;;;
Armor\HeadGear\BandanaRed\BandanaRedGO.NIF;BandanaPlain01;BandanaRedGO;Armor\HeadGear\BandanaPlain01.dds;;;;;;
Armor\HeadGear\HeadWrap\HeadWrap01.NIF;HeadWrap04T;HeadWrap01:0;Armor\HeadGear\HeadWrap04.dds;Armor\HeadGear\HeadWrap01_n.dds;;;;;
Armor\HeadGear\HeadWrap\HeadWrap01GO.NIF;HeadWrap04T;HeadWrap01GO:0;Armor\HeadGear\HeadWrap04.dds;Armor\HeadGear\HeadWrap01_n.dds;;;;;
Armor\HeadGear\HeadWrap\HeadWrap01.NIF;HeadWrap03T;HeadWrap01:0;Armor\HeadGear\HeadWrap03.dds;Armor\HeadGear\HeadWrap01_n.dds;;;;;
Armor\HeadGear\HeadWrap\HeadWrap01GO.NIF;HeadWrap03T;HeadWrap01GO:0;Armor\HeadGear\HeadWrap03.dds;Armor\HeadGear\HeadWrap01_n.dds;;;;;
Armor\HeadGear\HeadWrap\HeadWrap01.NIF;HeadWrap02T;HeadWrap01:0;Armor\HeadGear\HeadWrap02.dds;Armor\HeadGear\HeadWrap01_n.dds;;;;;
Armor\HeadGear\HeadWrap\HeadWrap01GO.NIF;HeadWrap02T;HeadWrap01GO:0;Armor\HeadGear\HeadWrap02.dds;Armor\HeadGear\HeadWrap01_n.dds;;;;;
Armor\WastelandDoctor01\GOM.NIF;OutfitWastelandClothing05m;GO;Armor\WastelandClothing05\outfitm.dds;Armor\WastelandDoctor01\OutfitM_n.dds;;;;;
Armor\1950StyleSuit\M\GO.NIF;1950sSuitDark;1950'sStyleSuitGO:0;Armor\1950StyleSuit\OutfitDarkm.dds;Armor\1950StyleSuit\OutfitWeatheredM_n.dds;;;;;
Armor\1950StyleSuit\M\GO.NIF;1950sSuitDark;1950'sStyleSuitGO:1;Armor\1950StyleSuit\OutfitDarkm.dds;Armor\1950StyleSuit\OutfitWeatheredM_n.dds;;;;;
Armor\1950StyleSuit\F\OutfitF.NIF;1950sSuitDarkf;Arms2;Armor\1950StyleSuit\OutfitDarkf.dds;Armor\1950StyleSuit\OutfitF_n.dds;;;;;
Armor\1950StyleSuit\F\OutfitF.NIF;1950sSuitDarkf;Arms;Armor\1950StyleSuit\OutfitDarkf.dds;Armor\1950StyleSuit\OutfitF_n.dds;;;;;
Armor\1950StyleSuit\F\OutfitF.NIF;1950sSuitDarkf;UpperBody1;Armor\1950StyleSuit\OutfitDarkf.dds;Armor\1950StyleSuit\OutfitF_n.dds;;;;;
Armor\1950StyleSuit\F\OutfitF.NIF;1950sSuitDarkf;UpperBody3;Armor\1950StyleSuit\OutfitDarkf.dds;Armor\1950StyleSuit\OutfitF_n.dds;;;;;
Armor\1950StyleSuit\F\OutfitF.NIF;1950sSuitDarkf;Upperbody4;Armor\1950StyleSuit\OutfitDarkf.dds;Armor\1950StyleSuit\OutfitF_n.dds;;;;;
Armor\1950StyleSuit\F\OutfitF.NIF;1950sSuitDarkf;UpperBody;Armor\1950StyleSuit\OutfitDarkf.dds;Armor\1950StyleSuit\OutfitF_n.dds;;;;;
Armor\RobcoJumpsuit\OutfitM.NIF;RedJumpsuit;pipboyoff;Armor\Red\OutfitM.dds;Armor\Red\OutfitM_n.dds;;;;;
Armor\RobcoJumpsuit\OutfitM.NIF;RedJumpsuit;pipboyoff;Armor\Red\OutfitM.dds;Armor\Red\OutfitM_n.dds;;;;;
Armor\RobcoJumpsuit\OutfitM.NIF;RedJumpsuit;pipboyon;Armor\Red\OutfitM.dds;Armor\Red\OutfitM_n.dds;;;;;
Armor\RobcoJumpsuit\OutfitM.NIF;RedJumpsuit;pipboyon;Armor\Red\OutfitM.dds;Armor\Red\OutfitM_n.dds;;;;;
Armor\RobcoJumpsuit\GO.NIF;RedJumpsuit;Robco Jumpsuit Male;Armor\Red\OutfitM.dds;Armor\Red\OutfitM_n.dds;;;;;
Armor\RobcoJumpsuit\OutfitF.NIF;RedJumpsuitF;Arms;Armor\Red\OutfitF.dds;Armor\Red\OutfitF_n.dds;;;;;
Armor\RobcoJumpsuit\OutfitF.NIF;RedJumpsuitF;Arms;Armor\Red\OutfitF.dds;Armor\Red\OutfitF_n.dds;;;;;
Armor\RobcoJumpsuit\OutfitF.NIF;RedJumpsuitF;pipboyoff;Armor\Red\OutfitF.dds;Armor\Red\OutfitF_n.dds;;;;;
Armor\RobcoJumpsuit\OutfitF.NIF;RedJumpsuitF;pipboyoff;Armor\Red\OutfitF.dds;Armor\Red\OutfitF_n.dds;;;;;
Armor\RobcoJumpsuit\OutfitF.NIF;RedJumpsuitF;pipboyon;Armor\Red\OutfitF.dds;Armor\Red\OutfitF_n.dds;;;;;
Armor\EnclaveScientist\OutfitM.NIF;RadiationSuitM;Arms;Armor\EnclaveScientist\RadiationSuitM.dds;Armor\EnclaveScientist\OutfitM_n.dds;;;;;
Armor\EnclaveScientist\OutfitM.NIF;RadiationSuitM;PipBoyOff;Armor\EnclaveScientist\RadiationSuitM.dds;Armor\EnclaveScientist\OutfitM_n.dds;;;;;
Armor\EnclaveScientist\OutfitM.NIF;RadiationSuitM;PipBoyOn;Armor\EnclaveScientist\RadiationSuitM.dds;Armor\EnclaveScientist\OutfitM_n.dds;;;;;
Armor\EnclaveScientist\OutfitM.NIF;RadiationSuitM;PipBoyOn;Armor\EnclaveScientist\RadiationSuitM.dds;Armor\EnclaveScientist\OutfitM_n.dds;;;;;
Armor\EnclaveScientist\OutfitM.NIF;RadiationSuitGlass;UpperBody;Armor\EnclaveScientist\GlassRadiation.dds;Armor\EnclaveScientist\Glass_n.dds;Armor\EnclaveScientist\Glass_m.dds;;;Effects\Chrome_e.dds;
Armor\EnclaveScientist\OutfitM.NIF;RadiationSuitM;UpperBody;Armor\EnclaveScientist\RadiationSuitM.dds;Armor\EnclaveScientist\OutfitM_n.dds;;;;;
Armor\EnclaveScientist\OutfitM.NIF;RadiationSuitM;UpperBody;Armor\EnclaveScientist\RadiationSuitM.dds;Armor\EnclaveScientist\OutfitM_n.dds;;;;;
Armor\EnclaveScientist\OutfitM.NIF;RadiationSuitGlass;UpperBody;Armor\EnclaveScientist\GlassRadiation.dds;Armor\EnclaveScientist\Glass_n.dds;Armor\EnclaveScientist\Glass_m.dds;;;Effects\Chrome_e.dds;
Armor\EnclaveScientist\OutfitM.NIF;RadiationSuitM;UpperBody;Armor\EnclaveScientist\RadiationSuitM.dds;Armor\EnclaveScientist\OutfitM_n.dds;;;;;
Armor\EnclaveScientist\GO.NIF;RadiationSuitM;GO:0;Armor\EnclaveScientist\RadiationSuitM.dds;Armor\EnclaveScientist\OutfitM_n.dds;;;;;
Armor\EnclaveScientist\GO.NIF;RadiationSuitGlass;GO:1;Armor\EnclaveScientist\GlassRadiation.dds;Armor\EnclaveScientist\Glass_n.dds;Armor\EnclaveScientist\Glass_m.dds;;;Effects\Chrome_e.dds;
Armor\EnclaveScientist\OutfitF.NIF;RadiationSuitF;arms;Armor\EnclaveScientist\RadiationSuitF.dds;Armor\EnclaveScientist\OutfitF_n.dds;;;;;
Armor\EnclaveScientist\OutfitF.NIF;RadiationSuitF;pipboyoff;Armor\EnclaveScientist\RadiationSuitF.dds;Armor\EnclaveScientist\OutfitF_n.dds;;;;;
Armor\EnclaveScientist\OutfitF.NIF;RadiationSuitF;pipboyon;Armor\EnclaveScientist\RadiationSuitF.dds;Armor\EnclaveScientist\OutfitF_n.dds;;;;;
Armor\EnclaveScientist\OutfitF.NIF;RadiationSuitGlass;UpperBody;Armor\EnclaveScientist\GlassRadiation.dds;Armor\EnclaveScientist\Glass_n.dds;Armor\EnclaveScientist\Glass_m.dds;;;Effects\Chrome_e.dds;
Armor\EnclaveScientist\OutfitF.NIF;RadiationSuitGlass;UpperBody;Armor\EnclaveScientist\GlassRadiation.dds;Armor\EnclaveScientist\Glass_n.dds;Armor\EnclaveScientist\Glass_m.dds;;;Effects\Chrome_e.dds;
Armor\EnclaveScientist\OutfitF.NIF;RadiationSuitF;UpperBody;Armor\EnclaveScientist\RadiationSuitF.dds;Armor\EnclaveScientist\OutfitF_n.dds;;;;;
Armor\EnclaveScientist\OutfitF.NIF;RadiationSuitF;UpperBody;Armor\EnclaveScientist\RadiationSuitF.dds;Armor\EnclaveScientist\OutfitF_n.dds;;;;;
Armor\ProjectPurityDoctor\outfitm.NIF;RivetCityScientistM;Arms;Armor\ProjectPurityDoctor\RivetCityScientistM.dds;Armor\ProjectPurityDoctor\outfitm_N.dds;;;;;
Armor\ProjectPurityDoctor\outfitm.NIF;RivetCityScientistM;pipboyoff;Armor\ProjectPurityDoctor\RivetCityScientistM.dds;Armor\ProjectPurityDoctor\outfitm_N.dds;;;;;
Armor\ProjectPurityDoctor\outfitm.NIF;RivetCityScientistM;pipboyon;Armor\ProjectPurityDoctor\RivetCityScientistM.dds;Armor\ProjectPurityDoctor\outfitm_N.dds;;;;;
Armor\ProjectPurityDoctor\outfitm.NIF;RivetCityScientistM;UpperBody;Armor\ProjectPurityDoctor\RivetCityScientistM.dds;Armor\ProjectPurityDoctor\outfitm_N.dds;;;;;
Armor\ProjectPurityDoctor\outfitm.NIF;RivetCityScientistM;UpperBody;Armor\ProjectPurityDoctor\RivetCityScientistM.dds;Armor\ProjectPurityDoctor\outfitm_N.dds;;;;;
Armor\DoctorLi\F\GO.NIF;RivetCityScientistF;GO;Armor\DoctorLi\RivetCityDoc.dds;Armor\DoctorLi\OutfitF_n.dds;;;;;
Armor\DoctorLi\F\OutfitF.NIF;RivetCityScientistF;Arms01;Armor\DoctorLi\RivetCityDoc.dds;Armor\DoctorLi\OutfitF_n.dds;;;;;
Armor\DoctorLi\F\OutfitF.NIF;RivetCityScientistF;Arms;Armor\DoctorLi\RivetCityDoc.dds;Armor\DoctorLi\OutfitF_n.dds;;;;;
Armor\DoctorLi\F\OutfitF.NIF;RivetCityScientistF;PipBoyOff;Armor\DoctorLi\RivetCityDoc.dds;Armor\DoctorLi\OutfitF_n.dds;;;;;
Armor\DoctorLi\F\OutfitF.NIF;RivetCityScientistF;PipBoyOn;Armor\DoctorLi\RivetCityDoc.dds;Armor\DoctorLi\OutfitF_n.dds;;;;;
Armor\DoctorLi\F\OutfitF.NIF;RivetCityScientistF;UpperBody1;Armor\DoctorLi\RivetCityDoc.dds;Armor\DoctorLi\OutfitF_n.dds;;;;;
Armor\DoctorLi\F\OutfitF.NIF;RivetCityScientistF;UpperBody;Armor\DoctorLi\RivetCityDoc.dds;Armor\DoctorLi\OutfitF_n.dds;;;;;
Armor\DoctorLi\F\GO.NIF;RivetCityScientistF;GO;Armor\DoctorLi\RivetCityDoc.dds;Armor\DoctorLi\OutfitF_n.dds;;;;;
Armor\WastelandClothing04\GO.NIF;WastelandClothing06f;GO;Armor\WastelandClothing06\outfitf.dds;Armor\WastelandClothing04\outfitf_n.dds;;;;;
Armor\Lingerie\outfitm.NIF;LeopardprintLingeriemale;Arms;Armor\Lingerie\outfitmleopardprint.dds;Armor\Lingerie\outfitm_n.dds;;;;;
Armor\Lingerie\outfitm.NIF;LeopardprintLingeriemale;pipboyoff;Armor\Lingerie\outfitmleopardprint.dds;Armor\Lingerie\outfitm_n.dds;;;;;
Armor\Lingerie\outfitm.NIF;LeopardprintLingeriemale;pipboyon;Armor\Lingerie\outfitmleopardprint.dds;Armor\Lingerie\outfitm_n.dds;;;;;
Armor\Lingerie\outfitm.NIF;LeopardprintLingeriemale;UpperBody;Armor\Lingerie\outfitmleopardprint.dds;Armor\Lingerie\outfitm_n.dds;;;;;
Armor\Lingerie\outfitf.NIF;LeopardprintLingerie;UpperBody;Armor\Lingerie\outfitfleopardprint.dds;Armor\Lingerie\outfitf_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit77M;Arms;Armor\VaultSuit\Outfit77M.dds;Armor\VaultSuit\Outfit77M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit77M;PipBoyOff;Armor\VaultSuit\Outfit77M.dds;Armor\VaultSuit\Outfit77M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit77M;PipBoyOff;Armor\VaultSuit\Outfit77M.dds;Armor\VaultSuit\Outfit77M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit77M;PipBoyOn;Armor\VaultSuit\Outfit77M.dds;Armor\VaultSuit\Outfit77M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit77M;PipBoyOn;Armor\VaultSuit\Outfit77M.dds;Armor\VaultSuit\Outfit77M_n.dds;;;;;
Armor\VaultSuit\M\Outfit.NIF;VaultSuit77M;UpperBody;Armor\VaultSuit\Outfit77M.dds;Armor\VaultSuit\Outfit77M_n.dds;;;;;
Armor\VaultSuit\M\GO.NIF;VaultSuit77M;MaleOutfit01;Armor\VaultSuit\Outfit77M.dds;Armor\VaultSuit\Outfit77M_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit77F;Arms;Armor\VaultSuit\Outfit77F.dds;Armor\VaultSuit\Outfit77F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit77F;PipBoyOff;Armor\VaultSuit\Outfit77F.dds;Armor\VaultSuit\Outfit77F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit77F;PipBoyOn;Armor\VaultSuit\Outfit77F.dds;Armor\VaultSuit\Outfit77F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit77F;PipboyOn;Armor\VaultSuit\Outfit77F.dds;Armor\VaultSuit\Outfit77F_n.dds;;;;;
Armor\VaultSuit\F\Outfit.NIF;VaultSuit77F;UpperBody;Armor\VaultSuit\Outfit77F.dds;Armor\VaultSuit\Outfit77F_n.dds;;;;;
Armor\WastelandDoctor01\GOM.NIF;OutfitWastelandClothing05m;GO;Armor\WastelandClothing05\outfitm.dds;Armor\WastelandDoctor01\OutfitM_n.dds;;;;;
Armor\WastelandClothing04\GO.NIF;WastelandClothing06f;GO;Armor\WastelandClothing06\outfitf.dds;Armor\WastelandClothing04\outfitf_n.dds;;;;;
